id_toma,periodo,fecha_emision,fecha_vencimiento,fecha_pago,pagado,consumo_m3,importe_agua,importe_alcantarillado,importe_saneamiento,total_pagar,domiciliado,tipo_tarifa,pago_tardio
T62DB418771,2025-03,2025-03-26,2025-04-15,2025-05-08,True,23.9,428.5,42.85,51.42,522.77,False,publico,True
T516D296A99,2025-03,2025-03-27,2025-04-16,2025-04-08,True,9.1,142.65,14.26,17.12,174.03,False,domestico,False
TF6199DECCB,2025-03,2025-03-25,2025-04-14,2025-03-26,True,40.0,855.0,85.5,102.6,1043.1,True,comercial,False
TBFDD3649BD,2025-03,2025-03-24,2025-04-13,2025-04-04,True,16.5,227.75,22.78,27.33,277.86,True,domestico,False
T1A8F7C05C9,2025-03,2025-03-26,2025-04-15,2025-05-20,True,0.0,38.0,3.8,0.0,41.8,False,domestico,True
T6B4FC6C7C6,2025-03,2025-03-25,2025-04-14,2025-03-29,True,22.0,400.0,40.0,48.0,488.0,False,publico,False
T6EE7490E19,2025-03,2025-03-26,2025-04-15,2025-04-08,True,13.3,190.95,19.1,22.91,232.96,False,domestico,False
T771EC6B537,2025-03,2025-03-23,2025-04-12,2025-03-23,True,4.4,88.6,8.86,10.63,108.09,False,domestico,False
TA87CD37475,2025-03,2025-03-25,2025-04-14,2025-03-25,True,15.9,220.85,22.09,26.5,269.44,False,domestico,False
T00048F12E2,2025-03,2025-03-24,2025-04-13,2025-03-25,True,11.5,170.25,17.03,20.43,207.71,False,domestico,False
TDE3B85E449,2025-03,2025-03-26,2025-04-15,2025-04-03,True,19.0,256.5,25.65,30.78,312.93,False,domestico,False
TDFD5EF1E2B,2025-03,2025-03-26,2025-04-15,2025-04-05,True,19.7,264.55,26.45,31.75,322.75,False,domestico,False
T6BE1C12D07,2025-03,2025-03-27,2025-04-16,2025-05-14,True,103.9,2961.4,296.14,355.37,3612.91,False,industrial,True
TE17C7596F7,2025-03,2025-03-30,2025-04-19,2025-04-04,True,16.7,230.05,23.0,27.61,280.66,False,domestico,False
TF0590D064A,2025-03,2025-03-25,2025-04-14,2025-04-03,True,12.5,181.75,18.18,21.81,221.74,False,domestico,False
T0201C8273D,2025-03,2025-03-28,2025-04-17,2025-03-28,True,8.1,131.15,0.0,15.74,146.89,False,domestico,False
T416D725964,2025-03,2025-03-26,2025-04-15,2025-05-24,True,14.3,202.45,20.25,24.29,246.99,False,domestico,True
T592985E849,2025-03,2025-03-26,2025-04-15,2025-03-27,True,0.0,38.0,3.8,4.56,46.36,False,domestico,False
T8CFD079CB6,2025-03,2025-03-27,2025-04-16,2025-06-10,True,16.0,222.0,22.2,26.64,270.84,False,domestico,True
TD10A6EDCA0,2025-03,2025-03-26,2025-04-15,2025-04-09,True,27.7,621.3,62.13,74.56,757.99,False,comercial,False
T0CE7987E4B,2025-03,2025-03-25,2025-04-14,2025-03-30,True,89.5,1795.5,179.55,215.46,2190.51,False,comercial,False
T0F12629295,2025-03,2025-03-23,2025-04-12,2025-04-01,True,4.7,92.05,9.21,11.05,112.3,False,domestico,False
T7833B36159,2025-03,2025-03-27,2025-04-16,2025-04-13,True,17.6,240.4,24.04,28.85,293.29,True,domestico,False
T997FF51E88,2025-03,2025-03-23,2025-04-12,2025-03-29,True,8.6,136.9,13.69,0.0,150.59,True,domestico,False
TB0AFAFC426,2025-03,2025-03-28,2025-04-17,2025-06-03,True,83.7,1325.5,132.55,159.06,1617.11,False,publico,True
T4B2228F178,2025-03,2025-03-28,2025-04-17,2025-03-30,True,18.9,255.35,25.54,30.64,311.53,True,domestico,False
T5D1D63651A,2025-03,2025-03-27,2025-04-16,2025-04-15,True,19.1,257.65,25.77,30.92,314.33,False,domestico,False
T005A9CE174,2025-03,2025-03-28,2025-04-17,2025-04-02,True,12.1,177.15,17.71,21.26,216.12,True,domestico,False
T0E572DDC2C,2025-03,2025-03-23,2025-04-12,2025-05-14,True,9.4,146.1,0.0,17.53,163.63,False,domestico,True
T6B4C3EB33E,2025-03,2025-03-28,2025-04-17,2025-06-04,True,5.6,102.4,10.24,12.29,124.93,False,domestico,True
T98621FD0F2,2025-03,2025-03-27,2025-04-16,2025-05-21,True,103.1,2940.6,294.06,352.87,3587.53,False,industrial,True
TCED7759D69,2025-03,2025-03-30,2025-04-19,2025-05-26,True,20.7,276.05,0.0,33.13,309.18,False,domestico,True
T148BA00559,2025-03,2025-03-22,2025-04-11,2025-04-07,True,27.3,351.95,35.2,42.23,429.38,False,domestico,False
T8EF8382AF5,2025-03,2025-03-26,2025-04-15,2025-04-20,True,11.9,174.85,17.48,20.98,213.32,False,domestico,True
T294140BCEC,2025-03,2025-03-29,2025-04-18,2025-04-01,True,31.8,699.2,69.92,83.9,853.02,False,comercial,False
T2B4ECE5F7A,2025-03,2025-03-25,2025-04-14,2025-04-12,True,21.4,284.1,28.41,0.0,312.51,False,domestico,False
TFCDB644B38,2025-03,2025-03-26,2025-04-15,2025-04-05,True,18.1,246.15,24.62,29.54,300.3,True,domestico,False
TF46C85CB55,2025-03,2025-03-25,2025-04-14,2025-04-04,True,7.8,127.7,12.77,15.32,155.79,True,domestico,False
T635E7348B0,2025-03,2025-03-29,2025-04-18,2025-04-17,True,32.0,406.0,40.6,48.72,495.32,False,domestico,False
TD950C1321E,2025-03,2025-03-25,2025-04-14,2025-04-14,True,16.7,230.05,23.0,27.61,280.66,False,domestico,False
T79F7CA1313,2025-03,2025-03-26,2025-04-15,2025-04-12,True,7.7,126.55,12.66,0.0,139.2,False,domestico,False
T1890D0D69D,2025-03,2025-03-26,2025-04-15,2025-04-12,True,10.7,161.05,16.11,19.33,196.48,False,domestico,False
T92ED6C6BBC,2025-03,2025-03-29,2025-04-18,2025-03-30,True,8.5,135.75,13.58,16.29,165.61,False,domestico,False
T1A234D637E,2025-03,2025-03-27,2025-04-16,2025-04-15,True,12.1,177.15,17.71,0.0,194.87,False,domestico,False
T0FA07C2AE6,2025-03,2025-03-27,2025-04-16,2025-04-15,True,9.0,141.5,14.15,0.0,155.65,False,domestico,False
T85D9327E38,2025-03,2025-03-25,2025-04-14,2025-04-04,True,19.3,259.95,26.0,31.19,317.14,False,domestico,False
T9B2220E701,2025-03,2025-03-27,2025-04-16,2025-04-16,True,0.0,38.0,3.8,4.56,46.36,True,domestico,False
T75AE25B236,2025-03,2025-03-25,2025-04-14,2025-04-04,True,12.9,186.35,18.64,22.36,227.35,False,domestico,False
T85C4B9E9BD,2025-03,2025-03-29,2025-04-18,2025-04-08,True,5.9,105.85,10.59,12.7,129.14,False,domestico,False
TAAC46C752C,2025-03,2025-03-23,2025-04-12,2025-06-15,True,5.3,195.7,19.57,0.0,215.27,False,comercial,True
TB5ABA37301,2025-03,2025-03-24,2025-04-13,2025-04-12,True,23.2,304.8,30.48,36.58,371.86,False,domestico,False
TDB1931905E,2025-03,2025-03-28,2025-04-17,2025-04-01,True,9.3,144.95,14.49,17.39,176.84,False,domestico,False
T8A79BCF725,2025-03,2025-03-24,2025-04-13,2025-04-11,True,6.6,113.9,11.39,13.67,138.96,True,domestico,False
T1383BC162C,2025-03,2025-03-25,2025-04-14,2025-04-07,True,11.1,165.65,16.56,19.88,202.09,False,domestico,False
TE3F34F661C,2025-03,2025-03-26,2025-04-15,2025-03-30,True,73.9,1499.1,149.91,179.89,1828.9,False,comercial,False
T945DF5CC73,2025-03,2025-03-23,2025-04-12,2025-03-26,True,9.9,151.85,15.19,18.22,185.26,False,domestico,False
T89289351AD,2025-03,2025-03-25,2025-04-14,2025-04-09,True,17.6,240.4,0.0,28.85,269.25,True,domestico,False
T3C6A8E589D,2025-03,2025-03-28,2025-04-17,2025-04-24,True,43.8,927.2,92.72,111.26,1131.18,False,comercial,True
T9EDB41553F,2025-03,2025-03-30,2025-04-19,2025-04-07,True,7.8,127.7,12.77,15.32,155.79,False,domestico,False
T39FECD2D40,2025-03,2025-03-26,2025-04-15,2025-04-06,True,29.4,376.1,37.61,45.13,458.84,False,domestico,False
T393F331539,2025-03,2025-03-26,2025-04-15,2025-05-21,True,15.7,218.55,21.86,26.23,266.63,False,domestico,True
T44E572D176,2025-03,2025-03-25,2025-04-14,2025-03-28,True,21.9,289.85,28.99,34.78,353.62,False,domestico,False
T6A0C9518A5,2025-03,2025-03-27,2025-04-16,2025-04-16,True,10.8,162.2,16.22,19.46,197.88,False,domestico,False
T6F6C091F32,2025-03,2025-03-26,2025-04-15,2025-03-26,True,13.4,192.1,19.21,23.05,234.36,False,domestico,False
T0A7DFC3903,2025-03,2025-03-29,2025-04-18,2025-04-10,True,31.6,401.4,40.14,48.17,489.71,False,domestico,False
T4CA807AAAE,2025-03,2025-03-25,2025-04-14,2025-04-08,True,47.8,1003.2,100.32,120.38,1223.9,False,comercial,False
T292B036CC6,2025-03,2025-03-27,2025-04-16,2025-04-15,True,21.3,282.95,28.3,33.95,345.2,True,domestico,False
TF252236170,2025-03,2025-03-22,2025-04-11,2025-04-23,True,20.3,271.45,27.15,32.57,331.17,False,domestico,True
T47A88C447A,2025-03,2025-03-24,2025-04-13,2025-04-06,True,12.2,178.3,17.83,21.4,217.53,False,domestico,False
T29274E7656,2025-03,2025-03-23,2025-04-12,2025-04-05,True,0.0,38.0,3.8,4.56,46.36,True,domestico,False
TF94B3B4CEA,2025-03,2025-03-26,2025-04-15,2025-04-08,True,16.6,228.9,22.89,27.47,279.26,False,domestico,False
TD79C86593F,2025-03,2025-03-25,2025-04-14,2025-04-24,True,21.6,286.4,28.64,34.37,349.41,False,domestico,True
T042B2178D1,2025-03,2025-03-29,2025-04-18,2025-04-14,True,22.4,295.6,29.56,35.47,360.63,False,domestico,False
TE9E2B18053,2025-03,2025-03-29,2025-04-18,2025-04-08,True,70.2,1428.8,142.88,171.46,1743.14,False,comercial,False
T80D9A080BE,2025-03,2025-03-30,2025-04-19,2025-03-31,True,55.9,1157.1,115.71,138.85,1411.66,False,comercial,False
T580C1D0E5A,2025-03,2025-03-27,2025-04-16,2025-06-19,True,43.7,925.3,92.53,111.04,1128.87,False,comercial,True
T262047037E,2025-03,2025-03-27,2025-04-16,2025-04-07,True,14.3,202.45,0.0,24.29,226.74,False,domestico,False
T997FBB56CB,2025-03,2025-03-25,2025-04-14,2025-03-29,True,16.6,228.9,22.89,27.47,279.26,False,domestico,False
T488907BADA,2025-03,2025-03-30,2025-04-19,2025-05-13,True,32.4,410.6,41.06,49.27,500.93,False,domestico,True
T959B664297,2025-03,2025-03-29,2025-04-18,2025-04-06,True,12.5,181.75,18.18,21.81,221.74,False,domestico,False
TCE4FA87780,2025-03,2025-03-22,2025-04-11,2025-04-11,True,12.5,181.75,18.18,21.81,221.74,False,domestico,False
T6A6F416B64,2025-03,2025-03-27,2025-04-16,2025-04-06,True,16.6,228.9,22.89,27.47,279.26,False,domestico,False
T5C22EC11B8,2025-03,2025-03-27,2025-04-16,2025-04-03,True,49.4,1033.6,103.36,0.0,1136.96,True,comercial,False
T132EB7CE2B,2025-03,2025-03-28,2025-04-17,2025-04-04,True,14.6,205.9,20.59,24.71,251.2,False,domestico,False
T011F73020E,2025-03,2025-03-24,2025-04-13,2025-04-11,True,17.8,242.7,24.27,29.12,296.09,False,domestico,False
T0197678D11,2025-03,2025-03-22,2025-04-11,2025-03-27,True,36.4,786.6,78.66,94.39,959.65,False,comercial,False
TBA58CFEBC6,2025-03,2025-03-28,2025-04-17,2025-04-16,True,25.4,577.6,57.76,69.31,704.67,False,comercial,False
T78A401EEAD,2025-03,2025-03-28,2025-04-17,2025-04-11,True,18.1,246.15,24.62,0.0,270.76,False,domestico,False
TE33F90B286,2025-03,2025-03-29,2025-04-18,2025-03-31,True,11.7,172.55,17.25,20.71,210.51,True,domestico,False
T761C9E26E6,2025-03,2025-03-29,2025-04-18,2025-06-30,True,11.1,165.65,16.56,19.88,202.09,False,domestico,True
T65187CE62C,2025-03,2025-03-23,2025-04-12,2025-03-25,True,48.4,796.0,79.6,95.52,971.12,False,publico,False
T6DD4962896,2025-03,2025-03-25,2025-04-14,2025-04-11,True,15.1,211.65,21.17,25.4,258.21,False,domestico,False
T57E5EAB9B8,2025-03,2025-03-26,2025-04-15,2025-04-05,True,14.8,208.2,20.82,0.0,229.02,False,domestico,False
T0D1C506545,2025-03,2025-03-29,2025-04-18,2025-04-06,True,18.7,253.05,25.3,30.37,308.72,True,domestico,False
T16385BC409,2025-03,2025-03-25,2025-04-14,2025-04-13,True,10.3,156.45,15.64,0.0,172.09,False,domestico,False
T703E749B16,2025-03,2025-03-29,2025-04-18,2025-04-13,True,14.6,205.9,20.59,24.71,251.2,False,domestico,False
TE03815B898,2025-03,2025-03-26,2025-04-15,2025-04-04,True,0.0,38.0,3.8,0.0,41.8,False,domestico,False
T5EDC8CD764,2025-03,2025-03-26,2025-04-15,2025-04-06,True,11.4,169.1,16.91,0.0,186.01,False,domestico,False
T8A0E42EA46,2025-03,2025-03-28,2025-04-17,2025-04-06,True,11.9,174.85,17.48,0.0,192.33,True,domestico,False
T58E4665FE8,2025-03,2025-03-22,2025-04-11,2025-06-15,True,17.6,240.4,24.04,28.85,293.29,False,domestico,True
T45A3829C6C,2025-03,2025-03-26,2025-04-15,2025-03-31,True,13.8,196.7,19.67,23.6,239.97,False,domestico,False
T0F2B41D96D,2025-03,2025-03-27,2025-04-16,2025-04-12,True,47.1,989.9,98.99,118.79,1207.68,False,comercial,False
T45E4DAC832,2025-03,2025-03-27,2025-04-16,2025-03-29,True,12.2,178.3,17.83,0.0,196.13,True,domestico,False
TB308B5DC7A,2025-03,2025-03-25,2025-04-14,2025-03-25,True,15.3,213.95,21.4,25.67,261.02,False,domestico,False
T5A52BDFD5B,2025-03,2025-03-25,2025-04-14,2025-03-30,True,7.5,124.25,12.43,14.91,151.59,True,domestico,False
T3B6195226D,2025-03,2025-03-27,2025-04-16,2025-05-27,True,18.8,254.2,25.42,0.0,279.62,False,domestico,True
TEF3ACC364D,2025-03,2025-03-26,2025-04-15,2025-03-30,True,12.3,179.45,17.95,21.53,218.93,False,domestico,False
T0E3944E1C7,2025-03,2025-03-29,2025-04-18,2025-03-30,True,18.0,245.0,24.5,29.4,298.9,True,domestico,False
TC5E02C2AE1,2025-03,2025-03-23,2025-04-12,2025-04-15,True,6.2,109.3,10.93,13.12,133.35,True,domestico,True
T9C181CA6B2,2025-03,2025-03-27,2025-04-16,2025-04-13,True,15.6,217.4,21.74,26.09,265.23,False,domestico,False
T46D0D9FE06,2025-03,2025-03-25,2025-04-14,2025-04-04,True,13.4,192.1,19.21,23.05,234.36,False,domestico,False
T3763EE0258,2025-03,2025-03-23,2025-04-12,2025-04-12,True,12.9,186.35,18.64,22.36,227.35,True,domestico,False
TB6793708AF,2025-03,2025-03-24,2025-04-13,2025-04-13,True,11.0,164.5,16.45,19.74,200.69,False,domestico,False
T02BF3919B7,2025-03,2025-03-27,2025-04-16,2025-04-04,True,12.0,176.0,17.6,21.12,214.72,True,domestico,False
T61903D0C08,2025-03,2025-03-27,2025-04-16,2025-04-12,True,10.9,163.35,16.34,19.6,199.29,False,domestico,False
T1540962193,2025-03,2025-03-26,2025-04-15,2025-04-09,True,72.9,2155.4,0.0,258.65,2414.05,False,industrial,False
TE8DF4BFC62,2025-03,2025-03-25,2025-04-14,2025-03-25,True,31.7,697.3,69.73,83.68,850.71,False,comercial,False
T97A5E4F98E,2025-03,2025-03-30,2025-04-19,2025-05-29,True,16.9,232.35,23.23,27.88,283.47,False,domestico,True
TB2B631F6DE,2025-03,2025-03-26,2025-04-15,2025-04-05,True,11.4,169.1,16.91,20.29,206.3,False,domestico,False
TFD4476DD46,2025-03,2025-03-26,2025-04-15,2025-06-03,True,29.9,381.85,38.18,45.82,465.86,False,domestico,True
T63AE43B763,2025-03,2025-03-26,2025-04-15,2025-03-28,True,24.3,317.45,31.75,38.09,387.29,False,domestico,False
TF7E0F3ADFA,2025-03,2025-03-25,2025-04-14,2025-05-09,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
T9F3D4A99A8,2025-03,2025-03-23,2025-04-12,2025-06-19,True,5.3,98.95,9.89,11.87,120.72,False,domestico,True
T3AF0CA5142,2025-03,2025-03-27,2025-04-16,2025-04-09,True,58.9,1791.4,179.14,214.97,2185.51,False,industrial,False
T525C93E294,2025-03,2025-03-24,2025-04-13,2025-04-22,True,10.3,156.45,15.64,18.77,190.87,False,domestico,True
TA60FF3309B,2025-03,2025-03-30,2025-04-19,2025-05-09,True,14.9,209.35,20.94,25.12,255.41,False,domestico,True
T6230F0F81A,2025-03,2025-03-28,2025-04-17,2025-03-29,True,13.7,195.55,19.55,23.47,238.57,False,domestico,False
T486DC7662A,2025-03,2025-03-23,2025-04-12,2025-03-23,True,202.9,5535.4,553.54,664.25,6753.19,False,industrial,False
T0DD0FDF0BD,2025-03,2025-03-25,2025-04-14,2025-04-14,True,22.4,295.6,29.56,35.47,360.63,False,domestico,False
T81EEF6FCD3,2025-03,2025-03-27,2025-04-16,2025-04-01,True,9.2,143.8,14.38,17.26,175.44,False,domestico,False
T6269371CAA,2025-03,2025-03-30,2025-04-19,2025-04-16,True,11.5,170.25,17.03,20.43,207.71,True,domestico,False
TF7BDB30AC3,2025-03,2025-03-23,2025-04-12,2025-04-10,True,27.7,356.55,35.66,42.79,434.99,False,domestico,False
TC1EBE75CAC,2025-03,2025-03-25,2025-04-14,2025-03-29,True,16.7,230.05,23.0,27.61,280.66,False,domestico,False
T0A0805FB46,2025-03,2025-03-26,2025-04-15,2025-04-24,True,18.8,254.2,25.42,30.5,310.12,False,domestico,True
T7C1EBC3C4C,2025-03,2025-03-24,2025-04-13,2025-03-27,True,15.3,213.95,21.4,25.67,261.02,False,domestico,False
TFB5558315C,2025-03,2025-03-25,2025-04-14,2025-03-25,True,19.4,261.1,26.11,0.0,287.21,False,domestico,False
T4D34DCD6FE,2025-03,2025-03-26,2025-04-15,2025-03-28,True,16.6,228.9,22.89,27.47,279.26,False,domestico,False
T8F2163E1AC,2025-03,2025-03-27,2025-04-16,2025-04-23,True,20.2,478.8,0.0,57.46,536.26,False,comercial,True
T6D36EEA27E,2025-03,2025-03-26,2025-04-15,2025-06-23,True,14.8,208.2,20.82,24.98,254.0,False,domestico,True
TD718599337,2025-03,2025-03-25,2025-04-14,2025-04-05,True,43.4,721.0,72.1,86.52,879.62,False,publico,False
TACFC1D584E,2025-03,2025-03-26,2025-04-15,2025-04-11,True,22.9,301.35,30.13,36.16,367.65,False,domestico,False
TE1CE4D9E5A,2025-03,2025-03-25,2025-04-14,2025-05-08,True,10.4,157.6,15.76,18.91,192.27,False,domestico,True
TEEB9050E6F,2025-03,2025-03-22,2025-04-11,2025-04-04,True,26.8,346.2,34.62,41.54,422.36,False,domestico,False
T266175A7E1,2025-03,2025-03-27,2025-04-16,2025-04-05,True,27.1,349.65,34.97,41.96,426.57,True,domestico,False
T188F8436EB,2025-03,2025-03-24,2025-04-13,2025-04-09,True,8.1,131.15,13.11,0.0,144.26,False,domestico,False
TBF5EF4019A,2025-03,2025-03-28,2025-04-17,2025-04-03,True,8.4,134.6,13.46,16.15,164.21,False,domestico,False
TF8038E3438,2025-03,2025-03-25,2025-04-14,2025-03-29,True,11.8,173.7,17.37,0.0,191.07,True,domestico,False
T14A35B501D,2025-03,2025-03-25,2025-04-14,2025-04-01,True,41.7,887.3,88.73,106.48,1082.51,False,comercial,False
TACA1F6575E,2025-03,2025-03-25,2025-04-14,2025-04-12,True,11.5,170.25,17.03,20.43,207.71,True,domestico,False
T425CF74F89,2025-03,2025-03-26,2025-04-15,2025-04-03,True,2.2,63.3,6.33,7.6,77.23,True,domestico,False
T7E561E41DF,2025-03,2025-03-27,2025-04-16,2025-03-30,True,12.7,184.05,18.4,0.0,202.45,False,domestico,False
TAE21909B09,2025-03,2025-03-30,2025-04-19,2025-04-07,True,15.7,218.55,21.86,26.23,266.63,False,domestico,False
TA49FD77129,2025-03,2025-03-27,2025-04-16,2025-04-11,True,33.6,733.4,73.34,88.01,894.75,False,comercial,False
T83C53CBDE3,2025-03,2025-03-27,2025-04-16,2025-04-12,True,22.9,301.35,30.13,36.16,367.65,False,domestico,False
T8989E9F3E0,2025-03,2025-03-26,2025-04-15,2025-06-07,True,26.8,604.2,60.42,72.5,737.12,False,comercial,True
T0E868A3F47,2025-03,2025-03-25,2025-04-14,2025-05-13,True,18.4,249.6,24.96,29.95,304.51,False,domestico,True
TAA4A146A6F,2025-03,2025-03-28,2025-04-17,2025-03-28,True,0.0,70.0,7.0,8.4,85.4,False,publico,False
T929701588B,2025-03,2025-03-26,2025-04-15,2025-03-30,True,8.4,134.6,13.46,0.0,148.06,True,domestico,False
TCBA87E8F93,2025-03,2025-03-27,2025-04-16,2025-03-28,True,18.8,254.2,25.42,30.5,310.12,True,domestico,False
T71B2CE98BC,2025-03,2025-03-24,2025-04-13,2025-04-12,True,28.6,366.9,36.69,44.03,447.62,False,domestico,False
T3104E606FB,2025-03,2025-03-23,2025-04-12,2025-04-09,True,13.5,193.25,19.33,23.19,235.76,False,domestico,False
TC9C584B8EF,2025-03,2025-03-27,2025-04-16,2025-04-16,True,9.4,146.1,14.61,0.0,160.71,False,domestico,False
T42EAACA5A6,2025-03,2025-03-25,2025-04-14,2025-03-31,True,15.1,211.65,0.0,25.4,237.05,False,domestico,False
T27CD292019,2025-03,2025-03-23,2025-04-12,2025-05-20,True,25.0,325.5,32.55,39.06,397.11,False,domestico,True
T2631941D4D,2025-03,2025-03-29,2025-04-18,2025-04-18,True,24.1,315.15,31.52,37.82,384.48,False,domestico,False
TD6D0D046B5,2025-03,2025-03-25,2025-04-14,2025-04-04,True,0.0,38.0,3.8,4.56,46.36,True,domestico,False
T930BCF26DA,2025-03,2025-03-25,2025-04-14,2025-04-03,True,17.6,240.4,24.04,28.85,293.29,True,domestico,False
T7A263D97A8,2025-03,2025-03-26,2025-04-15,2025-04-01,True,17.5,239.25,23.93,28.71,291.88,False,domestico,False
T84CC232045,2025-03,2025-03-24,2025-04-13,2025-06-19,True,15.6,217.4,21.74,26.09,265.23,False,domestico,True
T1F7089E5B3,2025-03,2025-03-25,2025-04-14,2025-04-10,True,28.4,364.6,36.46,43.75,444.81,False,domestico,False
T6DD01C39D7,2025-03,2025-03-28,2025-04-17,2025-04-07,True,32.6,714.4,71.44,85.73,871.57,True,comercial,False
TE3814F5946,2025-03,2025-03-27,2025-04-16,2025-05-18,True,7.9,128.85,12.89,15.46,157.2,False,domestico,True
T260F6D657D,2025-03,2025-03-30,2025-04-19,2025-06-21,True,0.0,38.0,3.8,4.56,46.36,False,domestico,True
TF9F158A927,2025-03,2025-03-26,2025-04-15,2025-04-14,True,18.8,254.2,25.42,30.5,310.12,False,domestico,False
T2A78E596A5,2025-03,2025-03-25,2025-04-14,2025-04-04,True,18.4,249.6,24.96,29.95,304.51,False,domestico,False
T48829C6681,2025-03,2025-03-27,2025-04-16,2025-04-09,True,20.0,268.0,26.8,32.16,326.96,False,domestico,False
T5446AB5D4F,2025-03,2025-03-24,2025-04-13,2025-04-06,True,7.6,125.4,12.54,15.05,152.99,False,domestico,False
T6FEE2A0A85,2025-03,2025-03-28,2025-04-17,2025-04-04,True,10.2,155.3,15.53,18.64,189.47,False,domestico,False
T37BA3005AD,2025-03,2025-03-24,2025-04-13,2025-04-01,True,26.3,340.45,34.05,40.85,415.35,False,domestico,False
T599538981A,2025-03,2025-03-26,2025-04-15,2025-03-29,True,65.3,1335.7,133.57,160.28,1629.55,False,comercial,False
TC1FE3D7E79,2025-03,2025-03-25,2025-04-14,2025-06-13,True,20.6,274.9,27.49,32.99,335.38,False,domestico,True
TAB633F4546,2025-03,2025-03-27,2025-04-16,2025-04-09,True,19.4,463.6,0.0,55.63,519.23,False,comercial,False
TEF123948C4,2025-03,2025-03-24,2025-04-13,2025-04-08,True,10.9,163.35,16.34,19.6,199.29,False,domestico,False
T50EA3E30B0,2025-03,2025-03-23,2025-04-12,2025-04-11,True,12.0,176.0,17.6,21.12,214.72,False,domestico,False
T10E8B50E63,2025-03,2025-03-26,2025-04-15,2025-03-31,True,42.1,894.9,89.49,107.39,1091.78,True,comercial,False
T75445AB825,2025-03,2025-03-26,2025-04-15,2025-03-28,True,12.4,180.6,18.06,21.67,220.33,True,domestico,False
T9AEC04CEE6,2025-03,2025-03-29,2025-04-18,2025-05-12,True,11.1,165.65,16.56,19.88,202.09,False,domestico,True
TE59C7E0558,2025-03,2025-03-29,2025-04-18,2025-05-27,True,11.1,165.65,16.56,19.88,202.09,False,domestico,True
T017F5CC857,2025-03,2025-03-26,2025-04-15,2025-04-01,True,18.1,246.15,24.62,29.54,300.3,False,domestico,False
T5740214D00,2025-03,2025-03-27,2025-04-16,2025-04-15,True,4.7,92.05,9.21,11.05,112.3,False,domestico,False
TA54FDBC969,2025-03,2025-03-24,2025-04-13,2025-05-26,True,41.5,883.5,88.35,106.02,1077.87,False,comercial,True
T79348D1D8C,2025-03,2025-03-24,2025-04-13,2025-04-01,True,54.3,1126.7,112.67,0.0,1239.37,False,comercial,False
T0C38B9638D,2025-03,2025-03-24,2025-04-13,2025-04-04,True,29.2,649.8,64.98,77.98,792.76,True,comercial,False
TF8CD7DEDDA,2025-03,2025-03-26,2025-04-15,2025-03-28,True,22.7,299.05,29.91,35.89,364.84,False,domestico,False
TD4AA44C620,2025-03,2025-03-22,2025-04-11,2025-04-02,True,16.3,225.45,22.55,27.05,275.05,False,domestico,False
TBA22021045,2025-03,2025-03-23,2025-04-12,2025-04-21,True,73.8,1177.0,117.7,141.24,1435.94,False,publico,True
TAE4991C39A,2025-03,2025-03-24,2025-04-13,2025-04-13,True,17.4,238.1,23.81,0.0,261.91,True,domestico,False
T926427EC22,2025-03,2025-03-29,2025-04-18,2025-04-10,True,16.3,225.45,22.55,27.05,275.05,False,domestico,False
T03F3726F54,2025-03,2025-03-25,2025-04-14,2025-04-03,True,13.5,193.25,0.0,23.19,216.44,False,domestico,False
T9C5C1B51E6,2025-03,2025-03-24,2025-04-13,2025-06-12,True,28.2,362.3,36.23,43.48,442.01,False,domestico,True
