id_toma,periodo,fecha_lectura,lectura_inicial,lectura_final,consumo_m3,medidor_mudo,tiene_fuga
T997FF51E88,2025-08,2025-08-24,925.1,935.1,10.0,False,False
TB0AFAFC426,2025-08,2025-08-25,2267.0,2311.0,44.0,False,False
T4B2228F178,2025-08,2025-08-21,753.2,770.0,16.8,False,False
T5D1D63651A,2025-08,2025-08-24,536.6,553.7,17.1,False,False
T005A9CE174,2025-08,2025-08-24,1392.3,1402.6,10.3,False,False
T0E572DDC2C,2025-08,2025-08-25,1132.9,1140.8,7.9,False,False
T6B4C3EB33E,2025-08,2025-08-21,1379.3,1383.1,3.8,False,False
T98621FD0F2,2025-08,2025-08-20,2488.2,2588.1,99.9,False,False
TCED7759D69,2025-08,2025-08-20,1464.3,1481.1,16.8,False,False
T148BA00559,2025-08,2025-08-23,1432.6,1454.9,22.3,False,False
T8EF8382AF5,2025-08,2025-08-21,1641.4,1651.8,10.4,False,False
T294140BCEC,2025-08,2025-08-22,573.1,573.1,0.0,True,False
T2B4ECE5F7A,2025-08,2025-08-24,546.0,546.0,0.0,True,False
TFCDB644B38,2025-08,2025-08-22,519.1,541.6,22.5,False,False
TF46C85CB55,2025-08,2025-08-24,723.4,731.1,7.7,False,False
T635E7348B0,2025-08,2025-08-20,578.2,594.3,16.1,False,False
TD950C1321E,2025-08,2025-08-25,492.1,506.9,14.8,False,False
T79F7CA1313,2025-08,2025-08-20,322.8,328.8,6.0,False,False
T1890D0D69D,2025-08,2025-08-24,956.1,964.3,8.2,False,False
T92ED6C6BBC,2025-08,2025-08-25,519.8,526.0,6.2,False,False
T1A234D637E,2025-08,2025-08-23,1306.7,1319.9,13.2,False,False
T0FA07C2AE6,2025-08,2025-08-25,420.4,427.8,7.4,False,False
T85D9327E38,2025-08,2025-08-21,1484.1,1493.7,9.6,False,False
T9B2220E701,2025-08,2025-08-23,1226.3,1244.9,18.6,False,False
T75AE25B236,2025-08,2025-08-25,1017.4,1030.0,12.6,False,False
T85C4B9E9BD,2025-08,2025-08-24,1243.7,1252.4,8.7,False,False
TAAC46C752C,2025-08,2025-08-25,1568.1,1572.4,4.3,False,False
TB5ABA37301,2025-08,2025-08-20,1091.8,1111.5,19.7,False,False
TDB1931905E,2025-08,2025-08-22,1095.2,1106.0,10.8,False,False
T8A79BCF725,2025-08,2025-08-22,1347.2,1352.1,4.9,False,False
T1383BC162C,2025-08,2025-08-25,1712.8,1725.0,12.2,False,False
TE3F34F661C,2025-08,2025-08-22,1653.5,1723.3,69.8,False,False
T945DF5CC73,2025-08,2025-08-21,1152.2,1159.6,7.4,False,False
T89289351AD,2025-08,2025-08-23,1304.3,1320.8,16.5,False,False
T3C6A8E589D,2025-08,2025-08-23,650.8,674.6,23.8,False,False
T9EDB41553F,2025-08,2025-08-20,304.3,312.0,7.7,False,False
T39FECD2D40,2025-08,2025-08-25,965.1,983.5,18.4,False,False
T393F331539,2025-08,2025-08-25,507.2,520.9,13.7,False,False
T44E572D176,2025-08,2025-08-24,581.9,600.7,18.8,False,False
T6A0C9518A5,2025-08,2025-08-24,1358.0,1368.3,10.3,False,False
T6F6C091F32,2025-08,2025-08-23,1478.0,1491.6,13.6,False,False
T0A7DFC3903,2025-08,2025-08-23,1606.6,1630.2,23.6,False,False
T4CA807AAAE,2025-08,2025-08-23,787.7,825.7,38.0,False,False
T292B036CC6,2025-08,2025-08-23,1051.2,1068.9,17.7,False,False
TF252236170,2025-08,2025-08-25,297.6,314.8,17.2,False,False
T47A88C447A,2025-08,2025-08-22,792.9,800.2,7.3,False,False
T29274E7656,2025-08,2025-08-21,480.2,495.9,15.7,False,False
TF94B3B4CEA,2025-08,2025-08-21,741.0,759.2,18.2,False,False
TD79C86593F,2025-08,2025-08-24,1203.5,1222.2,18.7,False,False
T042B2178D1,2025-08,2025-08-23,378.2,396.0,17.8,False,False
TE9E2B18053,2025-08,2025-08-24,1271.9,1335.0,63.1,False,False
T80D9A080BE,2025-08,2025-08-25,2271.0,2313.7,42.7,False,False
T580C1D0E5A,2025-08,2025-08-23,1275.9,1314.0,38.1,False,False
T262047037E,2025-08,2025-08-25,668.6,682.4,13.8,False,False
T997FBB56CB,2025-08,2025-08-20,1588.4,1598.9,10.5,False,False
T488907BADA,2025-08,2025-08-24,701.4,730.0,28.6,False,False
T959B664297,2025-08,2025-08-25,239.1,250.7,11.6,False,False
TCE4FA87780,2025-08,2025-08-20,1375.9,1385.4,9.5,False,False
T6A6F416B64,2025-08,2025-08-24,1184.7,1198.1,13.4,False,False
T5C22EC11B8,2025-08,2025-08-22,1323.3,1366.6,43.3,False,False
T132EB7CE2B,2025-08,2025-08-20,1272.8,1284.8,12.0,False,False
T011F73020E,2025-08,2025-08-22,1291.1,1306.6,15.5,False,False
T0197678D11,2025-08,2025-08-20,1142.4,1171.5,29.1,False,False
TBA58CFEBC6,2025-08,2025-08-21,1738.1,1763.2,25.1,False,False
T78A401EEAD,2025-08,2025-08-21,440.8,462.2,21.4,False,False
TE33F90B286,2025-08,2025-08-24,486.7,499.1,12.4,False,False
T761C9E26E6,2025-08,2025-08-22,418.4,459.8,41.4,False,True
T65187CE62C,2025-08,2025-08-21,1080.3,1116.7,36.4,False,False
T6DD4962896,2025-08,2025-08-24,400.7,412.8,12.1,False,False
T57E5EAB9B8,2025-08,2025-08-21,1179.0,1198.2,19.2,False,False
T0D1C506545,2025-08,2025-08-22,941.3,952.8,11.5,False,False
T16385BC409,2025-08,2025-08-20,383.4,393.8,10.4,False,False
T703E749B16,2025-08,2025-08-20,862.7,862.7,0.0,True,False
TE03815B898,2025-08,2025-08-21,1669.5,1669.5,0.0,True,False
T5EDC8CD764,2025-08,2025-08-20,1211.1,1221.3,10.2,False,False
T8A0E42EA46,2025-08,2025-08-21,1337.2,1352.0,14.8,False,False
T58E4665FE8,2025-08,2025-08-23,553.8,577.3,23.5,False,False
T45A3829C6C,2025-08,2025-08-22,409.9,429.0,19.1,False,False
T0F2B41D96D,2025-08,2025-08-21,618.3,647.8,29.5,False,False
T45E4DAC832,2025-08,2025-08-20,906.4,915.3,8.9,False,False
TB308B5DC7A,2025-08,2025-08-21,1282.1,1300.6,18.5,False,False
T5A52BDFD5B,2025-08,2025-08-20,1268.0,1268.0,0.0,True,False
T3B6195226D,2025-08,2025-08-20,669.8,683.3,13.5,False,False
TEF3ACC364D,2025-08,2025-08-25,249.9,259.9,10.0,False,False
T0E3944E1C7,2025-08,2025-08-23,1564.6,1575.9,11.3,False,False
TC5E02C2AE1,2025-08,2025-08-25,945.5,951.6,6.1,False,False
T9C181CA6B2,2025-08,2025-08-25,878.1,891.6,13.5,False,False
T46D0D9FE06,2025-08,2025-08-22,1070.5,1082.7,12.2,False,False
T3763EE0258,2025-08,2025-08-23,399.7,409.5,9.8,False,False
TB6793708AF,2025-08,2025-08-20,888.4,897.0,8.6,False,False
T02BF3919B7,2025-08,2025-08-23,1331.2,1342.2,11.0,False,False
T61903D0C08,2025-08,2025-08-20,539.8,547.7,7.9,False,False
T1540962193,2025-08,2025-08-24,1337.5,1407.1,69.6,False,False
TE8DF4BFC62,2025-08,2025-08-24,1957.8,1995.9,38.1,False,False
T97A5E4F98E,2025-08,2025-08-25,1363.9,1376.2,12.3,False,False
TB2B631F6DE,2025-08,2025-08-22,253.0,264.8,11.8,False,False
TFD4476DD46,2025-08,2025-08-24,918.6,936.0,17.4,False,False
T63AE43B763,2025-08,2025-08-25,1140.7,1176.9,36.2,False,False
TF7E0F3ADFA,2025-08,2025-08-22,598.3,601.0,2.7,False,False
T9F3D4A99A8,2025-08,2025-08-25,1043.7,1049.3,5.6,False,False
T3AF0CA5142,2025-08,2025-08-21,1446.7,1495.3,48.6,False,False
T525C93E294,2025-08,2025-08-20,362.0,374.1,12.1,False,False
TA60FF3309B,2025-08,2025-08-23,1296.2,1307.9,11.7,False,False
T6230F0F81A,2025-08,2025-08-22,312.5,323.8,11.3,False,False
T486DC7662A,2025-08,2025-08-21,3678.8,3850.2,171.4,False,False
T0DD0FDF0BD,2025-08,2025-08-20,819.4,837.3,17.9,False,False
T81EEF6FCD3,2025-08,2025-08-25,904.9,914.4,9.5,False,False
T6269371CAA,2025-08,2025-08-24,1468.4,1479.1,10.7,False,False
TF7BDB30AC3,2025-08,2025-08-25,884.5,914.6,30.1,False,False
TC1EBE75CAC,2025-08,2025-08-22,1166.9,1185.2,18.3,False,False
T0A0805FB46,2025-08,2025-08-24,1814.4,1814.4,0.0,True,False
T7C1EBC3C4C,2025-08,2025-08-23,602.9,623.9,21.0,False,False
TFB5558315C,2025-08,2025-08-24,386.9,403.6,16.7,False,False
T4D34DCD6FE,2025-08,2025-08-24,855.4,873.1,17.7,False,False
T8F2163E1AC,2025-08,2025-08-21,1699.7,1724.9,25.2,False,False
T6D36EEA27E,2025-08,2025-08-23,331.5,347.0,15.5,False,False
TD718599337,2025-08,2025-08-24,1324.7,1356.1,31.4,False,False
TACFC1D584E,2025-08,2025-08-20,1442.6,1462.9,20.3,False,False
TE1CE4D9E5A,2025-08,2025-08-24,460.1,476.0,15.9,False,False
TEEB9050E6F,2025-08,2025-08-20,931.8,951.2,19.4,False,False
T266175A7E1,2025-08,2025-08-24,1616.0,1636.1,20.1,False,False
T188F8436EB,2025-08,2025-08-22,561.0,570.8,9.8,False,False
TBF5EF4019A,2025-08,2025-08-24,924.2,931.8,7.6,False,False
TF8038E3438,2025-08,2025-08-23,797.8,808.6,10.8,False,False
T14A35B501D,2025-08,2025-08-23,1340.8,1369.7,28.9,False,False
TACA1F6575E,2025-08,2025-08-25,179.6,194.2,14.6,False,False
T425CF74F89,2025-08,2025-08-23,988.9,990.9,2.0,False,False
T7E561E41DF,2025-08,2025-08-22,1688.6,1705.0,16.4,False,False
TAE21909B09,2025-08,2025-08-22,663.2,675.3,12.1,False,False
TA49FD77129,2025-08,2025-08-22,1352.9,1386.6,33.7,False,False
T83C53CBDE3,2025-08,2025-08-24,993.8,1010.0,16.2,False,False
T8989E9F3E0,2025-08,2025-08-23,1288.9,1309.8,20.9,False,False
T0E868A3F47,2025-08,2025-08-24,1743.3,1763.1,19.8,False,False
TAA4A146A6F,2025-08,2025-08-25,1012.9,1023.5,10.6,False,False
T929701588B,2025-08,2025-08-24,666.5,673.5,7.0,False,False
TCBA87E8F93,2025-08,2025-08-25,1627.6,1639.0,11.4,False,False
T71B2CE98BC,2025-08,2025-08-25,1739.1,1758.4,19.3,False,False
T3104E606FB,2025-08,2025-08-25,1649.4,1661.8,12.4,False,False
TC9C584B8EF,2025-08,2025-08-25,692.3,702.4,10.1,False,False
T42EAACA5A6,2025-08,2025-08-20,569.5,583.0,13.5,False,False
T27CD292019,2025-08,2025-08-23,1623.2,1642.9,19.7,False,False
T2631941D4D,2025-08,2025-08-25,1733.3,1748.0,14.7,False,False
TD6D0D046B5,2025-08,2025-08-25,452.1,459.2,7.1,False,False
T930BCF26DA,2025-08,2025-08-23,1615.4,1630.8,15.4,False,False
T7A263D97A8,2025-08,2025-08-20,423.0,423.0,0.0,True,False
T84CC232045,2025-08,2025-08-20,1124.5,1135.6,11.1,False,False
T1F7089E5B3,2025-08,2025-08-21,1414.2,1414.2,0.0,True,False
T6DD01C39D7,2025-08,2025-08-21,1421.1,1453.4,32.3,False,False
TE3814F5946,2025-08,2025-08-21,1179.9,1188.0,8.1,False,False
T260F6D657D,2025-08,2025-08-25,1697.0,1710.1,13.1,False,False
TF9F158A927,2025-08,2025-08-20,904.4,916.3,11.9,False,False
T2A78E596A5,2025-08,2025-08-20,704.2,721.3,17.1,False,False
T48829C6681,2025-08,2025-08-22,848.3,864.8,16.5,False,False
T5446AB5D4F,2025-08,2025-08-22,1471.3,1482.2,10.9,False,False
T6FEE2A0A85,2025-08,2025-08-21,426.3,426.3,0.0,True,False
T37BA3005AD,2025-08,2025-08-22,1308.0,1326.7,18.7,False,False
T599538981A,2025-08,2025-08-25,1469.7,1521.2,51.5,False,False
TC1FE3D7E79,2025-08,2025-08-21,1262.6,1262.6,0.0,True,False
TAB633F4546,2025-08,2025-08-22,416.4,431.0,14.6,False,False
TEF123948C4,2025-08,2025-08-24,696.5,706.7,10.2,False,False
T50EA3E30B0,2025-08,2025-08-24,1229.6,1240.5,10.9,False,False
T10E8B50E63,2025-08,2025-08-24,1490.9,1520.9,30.0,False,False
T75445AB825,2025-08,2025-08-20,1268.1,1278.9,10.8,False,False
T9AEC04CEE6,2025-08,2025-08-23,322.6,333.4,10.8,False,False
TE59C7E0558,2025-08,2025-08-24,493.3,500.9,7.6,False,False
T017F5CC857,2025-08,2025-08-25,1544.2,1563.9,19.7,False,False
T5740214D00,2025-08,2025-08-25,499.5,504.6,5.1,False,False
TA54FDBC969,2025-08,2025-08-22,1196.1,1232.3,36.2,False,False
T79348D1D8C,2025-08,2025-08-24,1058.3,1122.0,63.7,False,False
T0C38B9638D,2025-08,2025-08-22,1139.1,1159.0,19.9,False,False
TF8CD7DEDDA,2025-08,2025-08-21,894.4,908.6,14.2,False,False
TD4AA44C620,2025-08,2025-08-22,863.2,886.3,23.1,False,False
TBA22021045,2025-08,2025-08-22,1118.4,1161.5,43.1,False,False
TAE4991C39A,2025-08,2025-08-21,1622.1,1638.6,16.5,False,False
T926427EC22,2025-08,2025-08-24,796.3,810.2,13.9,False,False
T03F3726F54,2025-08,2025-08-22,1075.1,1085.8,10.7,False,False
T9C5C1B51E6,2025-08,2025-08-21,410.0,431.8,21.8,False,False
TAB67F85714,2025-08,2025-08-24,1758.8,1758.8,0.0,True,False
T021E4A2B45,2025-08,2025-08-25,688.8,701.7,12.9,False,False
T9C284C6EDE,2025-08,2025-08-25,1618.8,1634.0,15.2,False,False
TE5AE06739E,2025-08,2025-08-25,331.4,331.4,0.0,True,False
T01F422D988,2025-08,2025-08-22,1629.6,1642.1,12.5,False,False
T812E69DF24,2025-08,2025-08-20,1319.2,1377.7,58.5,False,False
T1753290875,2025-08,2025-08-24,1552.5,1567.6,15.1,False,False
T6453265506,2025-08,2025-08-20,2874.1,2989.6,115.5,False,False
T3DCE54CBCD,2025-08,2025-08-20,331.2,339.1,7.9,False,False
T25A59C1230,2025-08,2025-08-25,436.4,457.2,20.8,False,False
T7149DBE7E7,2025-08,2025-08-23,1221.9,1255.3,33.4,False,False
T17B01CE93D,2025-08,2025-08-24,1477.0,1489.6,12.6,False,False
T2A7B7C0706,2025-08,2025-08-23,1460.8,1477.1,16.3,False,False
TA2A12750E0,2025-08,2025-08-21,591.8,602.9,11.1,False,False
TCDF5CCF9D1,2025-08,2025-08-24,1782.2,1802.8,20.6,False,False
T136877D852,2025-08,2025-08-23,1215.9,1238.1,22.2,False,False
TD93E7F3525,2025-08,2025-08-21,1293.2,1293.2,0.0,True,True
T9E698DAD97,2025-08,2025-08-22,450.2,462.1,11.9,False,False
TA7CD008CD2,2025-08,2025-08-24,1510.3,1536.7,26.4,False,False
TB5E2F0D295,2025-08,2025-08-25,980.8,992.1,11.3,False,False
T886651EB56,2025-08,2025-08-24,1816.8,1837.5,20.7,False,False
T726E26C014,2025-08,2025-08-25,533.2,540.5,7.3,False,False
T47801013F9,2025-08,2025-08-22,362.8,379.9,17.1,False,False
T7B44E5C01C,2025-08,2025-08-23,1154.9,1160.1,5.2,False,False
T06E1B5C91E,2025-08,2025-08-20,750.1,760.5,10.4,False,False
TBD7AFAA9AB,2025-08,2025-08-20,1298.1,341.2665824301923,17.5,False,False
T3A8AE15DE9,2025-08,2025-08-24,1104.4,1112.8,8.4,False,False
T90FCBE8560,2025-08,2025-08-23,1357.0,1357.0,0.0,True,False
T6B76BCDCC8,2025-08,2025-08-22,2012.9,2070.9,58.0,False,False
T6B61D786E8,2025-08,2025-08-22,1119.2,1130.0,10.8,False,False
TD8B8E83F9D,2025-08,2025-08-25,1441.0,1458.2,17.2,False,False
T353F39960E,2025-08,2025-08-20,493.2,500.6,7.4,False,False
TC44518846F,2025-08,2025-08-20,447.3,461.2,13.9,False,False
T3DBD424B8F,2025-08,2025-08-25,685.8,696.4,10.6,False,False
TB8E4E6CA4C,2025-08,2025-08-20,1035.2,1035.2,0.0,True,False
T54630B6404,2025-08,2025-08-25,420.9,436.0,15.1,False,False
T71623730B1,2025-08,2025-08-20,1165.0,1179.7,14.7,False,False
T7436A106AE,2025-08,2025-08-21,500.0,508.6,8.6,False,False
T6191B8FD69,2025-08,2025-08-25,1227.1,1237.3,10.2,False,False
TBA7727A83B,2025-08,2025-08-25,549.2,556.6,7.4,False,False
T66B24DDB8C,2025-08,2025-08-24,1711.2,1723.8,12.6,False,False
T0EAA0EDBAF,2025-08,2025-08-23,960.1,960.1,0.0,True,False
TDCBC842E3A,2025-08,2025-08-24,703.0,725.9,22.9,False,False
T305BACE840,2025-08,2025-08-22,878.1,890.7,12.6,False,False
TAD0E244201,2025-08,2025-08-24,1262.7,1279.9,17.2,False,False
T824A68B378,2025-08,2025-08-22,1299.3,1303.1,3.8,False,False
T9F72B39B89,2025-08,2025-08-25,734.6,744.5,9.9,False,False
T0380D1AD85,2025-08,2025-08-24,1177.1,1194.4,17.3,False,False
TD58AFBB420,2025-08,2025-08-23,2184.5,2245.0,60.5,False,False
TB1A6FA6009,2025-08,2025-08-21,441.2,452.5,11.3,False,False
TB95EB354D9,2025-08,2025-08-23,1158.8,1179.3,20.5,False,False
T6EBEC2B9E3,2025-08,2025-08-24,626.0,637.3,11.3,False,False
TCBAFB86C54,2025-08,2025-08-21,1624.3,1632.4,8.1,False,False
T2D884BEE59,2025-08,2025-08-21,1349.6,1364.6,15.0,False,False
T81E3CAC404,2025-08,2025-08-20,1338.2,1364.1,25.9,False,True
TB13246DF04,2025-08,2025-08-20,2262.0,2314.0,52.0,False,False
T38FC29870C,2025-08,2025-08-21,967.4,974.0,6.6,False,False
T0B952300A6,2025-08,2025-08-21,1208.4,1223.8,15.4,False,False
T592EE5AE5A,2025-08,2025-08-22,573.7,588.6,14.9,False,False
T8AB7B992DC,2025-08,2025-08-25,1591.4,1598.7,7.3,False,False
TE13531501B,2025-08,2025-08-22,303.8,313.4,9.6,False,False
T603C6A7DDF,2025-08,2025-08-20,1952.0,2000.9,48.9,False,False
T9B1CF87E17,2025-08,2025-08-21,685.9,705.9,20.0,False,False
T7E47E27FFB,2025-08,2025-08-25,1141.6,1153.9,12.3,False,False
T2FE3E18EED,2025-08,2025-08-24,1104.2,1120.4,16.2,False,False
T518FD2CD05,2025-08,2025-08-25,825.9,838.9,13.0,False,False
TCA03B52F53,2025-08,2025-08-20,414.5,426.2,11.7,False,False
TC97F0C81C8,2025-08,2025-08-21,2492.6,2594.7,102.1,False,False
T5825BB17FC,2025-08,2025-08-22,839.9,884.1,44.2,False,False
TC5E185C6E8,2025-08,2025-08-21,244.9,255.5,10.6,False,False
TEAD9E81003,2025-08,2025-08-23,890.7,907.3,16.6,False,False
TE23D5A574A,2025-08,2025-08-20,920.4,931.1,10.7,False,False
T04048D53A3,2025-08,2025-08-24,707.5,713.6,6.1,False,False
TE1AA9E77A7,2025-08,2025-08-25,954.6,954.6,0.0,True,False
TC54C99BA73,2025-08,2025-08-23,879.4,917.1,37.7,False,False
T013C0F8B57,2025-08,2025-08-24,1404.4,1413.4,9.0,False,False
T3C23C0A42C,2025-08,2025-08-23,1059.0,1076.2,17.2,False,False
TEDB2598366,2025-08,2025-08-20,1229.4,1240.0,10.6,False,False
T03D524AC98,2025-08,2025-08-21,1511.9,1522.0,10.1,False,False
T9B658694D7,2025-08,2025-08-21,708.6,733.1,24.5,False,False
T827DB403EF,2025-08,2025-08-20,1023.2,1025.5,2.3,False,False
TD5960FA89C,2025-08,2025-08-21,1207.3,1207.3,0.0,True,True
TEB9CD6778B,2025-08,2025-08-23,1487.1,1501.7,14.6,False,False
TCFB896C903,2025-08,2025-08-20,719.8,729.9,10.1,False,False
T4EBE5132B6,2025-08,2025-08-20,868.5,881.4,12.9,False,False
TD6D7800440,2025-08,2025-08-20,1445.4,1452.5,7.1,False,False
TB1AE49FA20,2025-08,2025-08-23,567.2,573.6,6.4,False,False
TF4940B0970,2025-08,2025-08-21,1161.0,1174.1,13.1,False,False
T6492EC951E,2025-08,2025-08-20,888.8,930.0,41.2,False,False
T5B2FD74A85,2025-08,2025-08-24,1455.5,1477.8,22.3,False,False
TCF1A6CDF80,2025-08,2025-08-25,456.3,472.7,16.4,False,False
TBA965CD37E,2025-08,2025-08-23,325.9,337.2,11.3,False,False
T8917AF33E8,2025-08,2025-08-20,1118.6,1178.5,59.9,False,False
T4F696F6C0E,2025-08,2025-08-22,381.3,396.4,15.1,False,False
TFB9BD0FCA4,2025-08,2025-08-21,1776.4,1803.6,27.2,False,False
T6372E1147F,2025-08,2025-08-23,1102.0,1119.4,17.4,False,False
T8B4FC280C2,2025-08,2025-08-25,486.1,496.2,10.1,False,False
T0AF0DD2FE5,2025-08,2025-08-23,1025.3,1035.5,10.2,False,False
T9BABD62590,2025-08,2025-08-25,1384.3,1419.4,35.1,False,False
TBBD0028CDB,2025-08,2025-08-23,921.5,933.2,11.7,False,False
T30E453AB34,2025-08,2025-08-21,992.7,1002.5,9.8,False,False
T7DC59256DC,2025-08,2025-08-23,681.8,715.7,33.9,False,False
TCC371206BC,2025-08,2025-08-24,500.9,515.6,14.7,False,False
TDEF092A4C5,2025-08,2025-08-23,1440.6,1449.4,8.8,False,False
TE13FCEC631,2025-08,2025-08-21,1102.9,1122.9,20.0,False,False
T7C3F6A8162,2025-08,2025-08-24,1442.8,1463.3,20.5,False,False
T0F4A3A74ED,2025-08,2025-08-22,847.0,862.1,15.1,False,False
T5BEF82BC17,2025-08,2025-08-22,1343.2,1356.8,13.6,False,False
T07AC5856A4,2025-08,2025-08-22,641.8,653.2,11.4,False,False
T0185184B59,2025-08,2025-08-22,1194.5,1207.8,13.3,False,False
T79F8E1FAE8,2025-08,2025-08-23,268.2,281.6,13.4,False,False
T4D40D256FE,2025-08,2025-08-24,1102.0,1128.5,26.5,False,False
TE74495FCDD,2025-08,2025-08-25,1545.4,1554.4,9.0,False,False
TAD9ED625D1,2025-08,2025-08-21,1441.4,1457.0,15.6,False,False
TE7328B9E12,2025-08,2025-08-25,625.1,631.0,5.9,False,False
T5FC1C50126,2025-08,2025-08-24,1197.1,1223.7,26.6,False,False
T203C71CAC2,2025-08,2025-08-21,1642.8,1664.4,21.6,False,False
T1D1F227112,2025-08,2025-08-24,736.0,750.4,14.4,False,False
TF62BDC6E96,2025-08,2025-08-24,1623.0,1638.0,15.0,False,False
T5D35014BC6,2025-08,2025-08-25,1611.3,1616.3,5.0,False,False
T9C80DA594D,2025-08,2025-08-24,689.6,698.0,8.4,False,False
T575100FEE6,2025-08,2025-08-23,496.4,529.3,32.9,False,False
TFF833858D4,2025-08,2025-08-25,1635.3,1646.2,10.9,False,False
T44C452513D,2025-08,2025-08-22,822.8,838.3,15.5,False,False
TC11C4F89B7,2025-08,2025-08-22,444.2,465.0,20.8,False,False
T519E11C12F,2025-08,2025-08-24,285.3,298.6,13.3,False,False
T1D1C3809AD,2025-08,2025-08-23,1170.9,1209.6,38.7,False,False
T2F89E8ED6F,2025-08,2025-08-21,1439.8,1459.2,19.4,False,False
TED624C9B29,2025-08,2025-08-22,1404.9,1422.4,17.5,False,False
T80599540B9,2025-08,2025-08-20,435.7,459.2,23.5,False,False
T99F86EAA03,2025-08,2025-08-24,923.4,944.6,21.2,False,False
T48E474E620,2025-08,2025-08-22,1361.2,1376.0,14.8,False,False
T62F138B69F,2025-08,2025-08-21,1424.8,1438.7,13.9,False,False
T0ABCC73F5F,2025-08,2025-08-22,1351.0,1361.2,10.2,False,False
T451A03E5F4,2025-08,2025-08-23,945.2,984.0,38.8,False,False
T28A5C3A212,2025-08,2025-08-24,910.2,920.5,10.3,False,False
T9BF23AC92B,2025-08,2025-08-23,1070.9,1084.3,13.4,False,False
T8D847ABAD5,2025-08,2025-08-22,896.0,904.0,8.0,False,False
T79AD100612,2025-08,2025-08-23,1241.3,1260.0,18.7,False,False
T595C48877B,2025-08,2025-08-25,1123.7,1140.4,16.7,False,False
T7E1F631507,2025-08,2025-08-21,289.3,333.3,44.0,False,True
T7CEE29F570,2025-08,2025-08-20,476.1,486.6,10.5,False,False
TB28F8F08F4,2025-08,2025-08-22,850.8,850.8,0.0,True,False
T741A1119FA,2025-08,2025-08-23,537.3,557.4,20.1,False,False
T26862D1A4A,2025-08,2025-08-24,1953.7,1991.9,38.2,False,False
TCB96D14BFD,2025-08,2025-08-21,693.9,705.1,11.2,False,False
TF07D19AE17,2025-08,2025-08-24,579.2,616.5,37.3,False,False
T7AE1E63696,2025-08,2025-08-24,1492.7,1503.9,11.2,False,False
TEA687BEEC8,2025-08,2025-08-24,526.3,540.1,13.8,False,False
T5C97BD73CE,2025-08,2025-08-22,1611.1,1626.1,15.0,False,False
T64DF103F27,2025-08,2025-08-22,418.9,428.5,9.6,False,False
T962D5133B5,2025-08,2025-08-22,1332.1,1350.8,18.7,False,False
TFAE2AFD636,2025-08,2025-08-24,1445.7,1453.4,7.7,False,False
T8237A9AE83,2025-08,2025-08-25,544.8,559.4,14.6,False,False
T124789ED12,2025-08,2025-08-21,907.9,917.2,9.3,False,False
T77D8F1F07B,2025-08,2025-08-21,1238.5,1276.2,37.7,False,False
T88E01EE6A9,2025-08,2025-08-22,768.4,783.7,15.3,False,False
TCCA2F0E6D1,2025-08,2025-08-24,583.7,597.8,14.1,False,False
TE7C4074532,2025-08,2025-08-21,530.2,554.9,24.7,False,False
TE08ACE6D71,2025-08,2025-08-21,1622.2,1647.0,24.8,False,False
TF5AB4BC37D,2025-08,2025-08-21,594.5,612.2,17.7,False,False
T31A37C291B,2025-08,2025-08-21,213.2,228.0,14.8,False,False
T85072A41C6,2025-08,2025-08-20,1377.1,1387.6,10.5,False,False
T3DB8E8C91B,2025-08,2025-08-23,1102.5,1111.2,8.7,False,False
T1F21C0A526,2025-08,2025-08-20,492.2,505.4,13.2,False,False
TC653350390,2025-08,2025-08-21,1458.0,1473.5,15.5,False,False
TF357DF2C85,2025-08,2025-08-20,750.8,769.2,18.4,False,False
TC2B54F643A,2025-08,2025-08-24,458.7,468.2,9.5,False,False
T62A907AFA1,2025-08,2025-08-25,682.8,694.5,11.7,False,False
T9B926E1A60,2025-08,2025-08-23,895.0,895.0,0.0,True,False
T95A557D58C,2025-08,2025-08-25,2720.8,2902.0,181.2,False,False
T4FD73F8DF8,2025-08,2025-08-21,292.9,303.5,10.6,False,False
TAA9E781779,2025-08,2025-08-25,1182.9,1192.0,9.1,False,False
T5AB667FA59,2025-08,2025-08-20,1360.0,1386.6,26.6,False,False
T2FB8838715,2025-08,2025-08-21,1607.0,1607.0,0.0,True,False
TDC0B728E72,2025-08,2025-08-21,1376.8,1445.7,68.9,False,False
T500E1E73A5,2025-08,2025-08-24,927.3,936.0,8.7,False,False
T518D652731,2025-08,2025-08-22,765.6,788.2,22.6,False,False
T5F78380FF1,2025-08,2025-08-22,949.1,962.6,13.5,False,False
T2269F4C04A,2025-08,2025-08-23,1503.7,1544.5,40.8,False,False
T75D0C6EEF9,2025-08,2025-08-24,2680.6,2797.7,117.1,False,False
T08C84C6180,2025-08,2025-08-22,463.4,483.3,19.9,False,False
TBE3328794F,2025-08,2025-08-24,1086.9,1094.4,7.5,False,False
T7BF732B1D4,2025-08,2025-08-20,1227.3,1240.5,13.2,False,False
T680C591820,2025-08,2025-08-20,1177.9,1183.2,5.3,False,False
T87B30A11CA,2025-08,2025-08-25,1585.0,1585.0,0.0,True,False
T2C69DDD554,2025-08,2025-08-20,1320.6,1358.4,37.8,False,False
TB5DCDB3D2B,2025-08,2025-08-25,1410.9,1416.8,5.9,False,False
TF1BF705581,2025-08,2025-08-21,871.9,893.3,21.4,False,False
